asset_id,campaign_name,campaign_id,creative_name,platform,audience_segment,region,daily_budget_usd,fast_pacing,warm_color_palette,ctr,conversion_rate,impressions,clicks,conversions,revenue_usd,roas,cpa_usd,logo_screen_ratio,scene_transitions,time_to_first_product_s,cta_type,audio_style,video_duration_s,quarter,flight_start,flight_end
VEL-2026-Q2-0089,Back to Campus Athletics,vel_campus_athletics_2026,HIIT_Studio,Instagram,Millennials (25-34),US-East,3077.61,0,1,0.050173,0.008581,373943,18762,1200,47283.25,7.8,5.5,0.053,16,1.9,Shop Now,upbeat-electronic,14.2,Q2 2026,2026-01-25,2026-02-15
VEL-2026-Q3-0090,Trail Running Adventure,vel_trail_adventure_2026,Runner_Sunrise,Meta,Gen-Z (18-24),US-West,10528.46,0,0,0.045732,0.018721,538223,24614,1200,47690.66,3.86,10.29,0.125,7,1.3,Learn More,ambient,25.1,Q1 2026,2026-03-05,2026-03-28
VEL-2026-Q4-0091,Summer Endurance Launch,vel_summer_endurance_2026,Morning_Stretch,Meta,Millennials (25-34),APAC,9461.75,1,1,0.065553,0.019657,300345,19688,1200,55991.17,6.34,7.36,0.143,6,2.8,Learn More,acoustic-indie,26.4,Q4 2026,2026-02-18,2026-03-01
VEL-2026-Q1-0092,Summer Endurance Launch,vel_summer_endurance_2026,Morning_Stretch,Instagram,Millennials (25-34),US-East,9681.25,0,1,0.057292,0.016131,300375,17209,1200,63758.7,7.42,7.16,0.238,15,7.0,Discover,hip-hop,21.0,Q3 2026,2026-01-29,2026-02-24
VEL-2026-Q2-0093,Summer Endurance Launch,vel_summer_endurance_2026,Sprint_Track,Instagram,Gen-X (35-44),EU-West,3818.97,0,0,0.043543,0.014513,281682,12265,1200,33285.06,7.8,5.5,0.224,16,0.6,Shop Now,voiceover-only,14.3,Q1 2026,2026-02-26,2026-03-08
VEL-2026-Q3-0094,Trail Running Adventure,vel_trail_adventure_2026,Morning_Stretch,Instagram,Gen-Z (18-24),APAC,3873.36,1,0,0.071135,0.023991,263886,18771,1200,30702.1,7.8,5.5,0.13,6,2.7,Shop Now,upbeat-electronic,20.9,Q2 2026,2026-01-25,2026-02-11
VEL-2026-Q4-0095,Back to Campus Athletics,vel_campus_athletics_2026,Morning_Stretch,Instagram,Gen-Z (18-24),APAC,3701.64,0,0,0.044911,0.008516,460711,20691,1200,59005.37,7.8,5.5,0.176,15,3.7,Learn More,voiceover-only,20.0,Q2 2026,2026-02-14,2026-03-10
VEL-2026-Q1-0096,Holiday Gift Guide,vel_holiday_gift_2026,HIIT_Studio,Instagram,Gen-X (35-44),EU-West,3019.41,0,0,0.033566,0.01265,439384,14748,1200,33894.1,7.8,5.5,0.241,10,4.3,Shop Now,voiceover-only,20.6,Q1 2026,2026-02-11,2026-02-27
VEL-2026-Q2-0097,Winter Training Push,vel_winter_training_2026,Cycling_Mountain,Meta,Gen-X (35-44),US-East,10007.99,0,0,0.018217,0.00424,450840,8212,1200,65521.08,7.68,7.11,0.044,2,1.9,Discover,voiceover-only,20.9,Q1 2026,2026-02-11,2026-03-06
VEL-2026-Q3-0098,Back to Campus Athletics,vel_campus_athletics_2026,Morning_Stretch,Instagram,Gen-X (35-44),US-West,12796.23,0,0,0.051662,0.021775,166707,8612,1200,52296.54,4.51,9.66,0.233,9,7.7,Discover,voiceover-only,26.3,Q2 2026,2026-02-15,2026-03-08
VEL-2026-Q4-0099,Trail Running Adventure,vel_trail_adventure_2026,Runner_Sunrise,YouTube,Gen-X (35-44),US-West,11002.6,1,1,0.064548,0.025519,559252,36098,1200,53431.19,4.98,8.94,0.267,3,4.8,Learn More,acoustic-indie,10.1,Q4 2026,2026-02-08,2026-02-20
VEL-2026-Q1-0100,Trail Running Adventure,vel_trail_adventure_2026,Trail_Epic,TikTok,Gen-Z (18-24),US-East,11985.36,1,1,0.082151,0.020857,446001,36639,1200,37160.1,3.82,8.11,0.048,8,4.4,Shop Now,voiceover-only,14.8,Q2 2026,2026-02-03,2026-03-04
VEL-2026-Q2-0101,Summer Endurance Launch,vel_summer_endurance_2026,HIIT_Studio,Instagram,Gen-Z (18-24),APAC,6369.58,0,0,0.061372,0.024078,775406,47588,1200,38651.24,5.48,5.88,0.051,7,0.6,Shop Now,voiceover-only,20.1,Q2 2026,2026-02-11,2026-03-10
VEL-2026-Q3-0102,Back to Campus Athletics,vel_campus_athletics_2026,HIIT_Studio,Instagram,Millennials (25-34),APAC,9984.1,1,0,0.066759,0.017151,763157,50947,1200,53736.61,5.13,8.73,0.123,11,4.1,Learn More,acoustic-indie,12.8,Q1 2026,2026-02-08,2026-03-02
VEL-2026-Q4-0103,Summer Endurance Launch,vel_summer_endurance_2026,Cycling_Mountain,Meta,Millennials (25-34),APAC,5636.43,0,1,0.031244,0.005633,765150,23906,1200,62750.17,7.8,5.5,0.061,3,6.8,Limited Time,ambient,29.5,Q4 2026,2026-01-25,2026-02-15
VEL-2026-Q1-0104,Winter Training Push,vel_winter_training_2026,Sprint_Track,Instagram,Gen-X (35-44),APAC,8119.82,1,1,0.057513,0.025223,757288,43554,1200,65366.06,7.8,6.89,0.155,13,2.1,Limited Time,acoustic-indie,12.3,Q2 2026,2026-02-02,2026-02-16
VEL-2026-Q2-0105,Summer Endurance Launch,vel_summer_endurance_2026,Cycling_Mountain,Instagram,Gen-X (35-44),US-East,7483.71,0,0,0.035629,0.01232,37336,1330,459,14201.89,1.83,16.89,0.215,14,3.1,Shop Now,hip-hop,17.3,Q2 2026,2026-02-11,2026-02-26
VEL-2026-Q3-0106,Winter Training Push,vel_winter_training_2026,Swim_Laps,Instagram,Gen-X (35-44),APAC,3064.86,1,0,0.036567,0.010489,445628,16295,1200,34828.31,7.8,5.5,0.176,4,0.7,Discover,acoustic-indie,27.1,Q3 2026,2026-01-15,2026-02-01
VEL-2026-Q4-0107,Trail Running Adventure,vel_trail_adventure_2026,Trail_Epic,Meta,Millennials (25-34),EU-West,6112.64,1,1,0.057801,0.015568,107212,6196,1200,32030.45,6.52,5.5,0.087,5,7.8,Limited Time,ambient,7.9,Q1 2026,2026-01-19,2026-01-27
VEL-2026-Q1-0108,Summer Endurance Launch,vel_summer_endurance_2026,Yoga_Flow,Instagram,Millennials (25-34),APAC,14475.42,1,0,0.066358,0.016418,70591,4684,1158,59114.64,4.99,10.24,0.197,8,1.0,Shop Now,hip-hop,25.7,Q3 2026,2026-01-24,2026-02-12
VEL-2026-Q2-0109,Summer Endurance Launch,vel_summer_endurance_2026,CrossFit_Box,TikTok,Millennials (25-34),US-West,4104.41,0,0,0.030401,0.013511,453670,13791,1200,40609.73,7.8,5.5,0.204,9,7.2,Limited Time,hip-hop,19.7,Q3 2026,2026-02-25,2026-03-07
VEL-2026-Q3-0110,Holiday Gift Guide,vel_holiday_gift_2026,Yoga_Flow,Meta,Millennials (25-34),APAC,2440.15,1,0,0.049153,0.00936,647825,31842,1200,30065.23,7.8,5.5,0.264,14,2.8,Learn More,upbeat-electronic,6.8,Q2 2026,2026-03-01,2026-03-16
VEL-2026-Q4-0111,Trail Running Adventure,vel_trail_adventure_2026,Sprint_Track,TikTok,Millennials (25-34),US-East,6569.42,0,0,0.025656,0.006271,314372,8065,1200,38057.45,6.64,5.5,0.075,12,4.9,Limited Time,voiceover-only,27.7,Q1 2026,2026-02-17,2026-02-28
VEL-2026-Q1-0112,Holiday Gift Guide,vel_holiday_gift_2026,Sprint_Track,Meta,Millennials (25-34),US-West,11959.9,0,1,0.044162,0.013056,39429,1741,514,18099.6,1.42,24.87,0.206,3,5.6,Limited Time,hip-hop,6.9,Q4 2026,2026-02-19,2026-03-16
VEL-2026-Q2-0113,Winter Training Push,vel_winter_training_2026,Morning_Stretch,Instagram,Millennials (25-34),US-East,8941.15,0,1,0.067146,0.019701,109294,7338,1200,65675.5,7.47,7.33,0.259,9,1.6,Learn More,hip-hop,18.4,Q2 2026,2026-01-16,2026-02-13
VEL-2026-Q3-0114,Winter Training Push,vel_winter_training_2026,Cycling_Mountain,TikTok,Gen-X (35-44),US-East,10374.13,0,0,0.041612,0.012126,402721,16758,1200,48847.5,3.93,10.35,0.16,12,3.8,Discover,ambient,7.2,Q4 2026,2026-02-01,2026-02-10
VEL-2026-Q4-0115,Trail Running Adventure,vel_trail_adventure_2026,Swim_Laps,Meta,Gen-X (35-44),US-West,3250.58,0,0,0.035662,0.00723,209087,7456,1200,37369.7,7.8,5.5,0.127,10,2.9,Shop Now,hip-hop,7.7,Q4 2026,2026-01-27,2026-02-23
VEL-2026-Q1-0116,Winter Training Push,vel_winter_training_2026,Morning_Stretch,YouTube,Gen-X (35-44),US-East,9474.75,0,1,0.057667,0.011157,356080,20533,1200,42053.46,4.8,7.3,0.081,8,0.9,Discover,ambient,27.3,Q1 2026,2026-01-19,2026-01-28
VEL-2026-Q2-0117,Trail Running Adventure,vel_trail_adventure_2026,Basketball_Court,Instagram,Gen-X (35-44),US-East,5190.76,0,1,0.045631,0.010332,236979,10813,1200,41891.08,6.76,5.5,0.248,17,6.7,Discover,voiceover-only,24.4,Q3 2026,2026-02-03,2026-02-15
VEL-2026-Q3-0118,Winter Training Push,vel_winter_training_2026,Swim_Laps,Meta,Millennials (25-34),APAC,12597.4,0,0,0.022244,0.009439,62310,1385,588,15047.96,1.2,24.27,0.135,2,0.8,Limited Time,upbeat-electronic,10.7,Q1 2026,2026-01-16,2026-02-01
VEL-2026-Q4-0119,Back to Campus Athletics,vel_campus_athletics_2026,Sprint_Track,YouTube,Gen-Z (18-24),EU-West,9624.83,0,0,0.051328,0.00944,651115,33420,1200,34866.59,3.67,7.92,0.262,7,5.4,Shop Now,upbeat-electronic,20.9,Q4 2026,2026-01-25,2026-02-05
VEL-2026-Q1-0120,Summer Endurance Launch,vel_summer_endurance_2026,Sprint_Track,Meta,Millennials (25-34),US-East,3383.42,0,0,0.027697,0.010448,224899,6229,1200,55027.07,7.8,5.5,0.243,17,2.9,Limited Time,voiceover-only,25.1,Q2 2026,2026-02-13,2026-02-22
VEL-2026-Q2-0121,Back to Campus Athletics,vel_campus_athletics_2026,HIIT_Studio,YouTube,Gen-Z (18-24),US-East,1436.94,0,0,0.054429,0.020534,453472,24682,1200,34329.04,7.8,5.5,0.13,9,1.9,Learn More,voiceover-only,27.4,Q4 2026,2026-02-15,2026-03-15
VEL-2026-Q3-0122,Trail Running Adventure,vel_trail_adventure_2026,Basketball_Court,Instagram,Gen-X (35-44),US-East,1118.18,0,1,0.056015,0.02201,232500,13023,1200,38306.43,7.8,5.5,0.178,6,5.5,Discover,acoustic-indie,17.2,Q2 2026,2026-02-15,2026-02-28
VEL-2026-Q4-0123,Trail Running Adventure,vel_trail_adventure_2026,Morning_Stretch,TikTok,Millennials (25-34),APAC,5885.42,0,0,0.051572,0.021453,124862,6439,1200,42626.54,7.8,5.5,0.047,13,4.8,Discover,hip-hop,27.5,Q2 2026,2026-03-05,2026-04-02
VEL-2026-Q1-0124,Back to Campus Athletics,vel_campus_athletics_2026,Sprint_Track,YouTube,Gen-X (35-44),EU-West,4354.84,1,1,0.064098,0.014673,326033,20897,1200,57278.46,7.8,5.5,0.103,16,2.9,Learn More,hip-hop,18.2,Q1 2026,2026-02-21,2026-03-17
VEL-2026-Q2-0125,Summer Endurance Launch,vel_summer_endurance_2026,Basketball_Court,Meta,Millennials (25-34),US-West,9868.31,1,1,0.048979,0.010646,338572,16582,1200,50966.43,5.09,8.35,0.21,3,4.3,Shop Now,hip-hop,22.5,Q4 2026,2026-02-11,2026-03-12
VEL-2026-Q3-0126,Summer Endurance Launch,vel_summer_endurance_2026,Trail_Epic,Instagram,Gen-X (35-44),APAC,7740.34,1,1,0.059533,0.017244,397646,23673,1200,54804.0,7.8,5.56,0.203,16,2.3,Discover,ambient,29.5,Q3 2026,2026-01-24,2026-02-07
VEL-2026-Q4-0127,Holiday Gift Guide,vel_holiday_gift_2026,CrossFit_Box,YouTube,Gen-Z (18-24),APAC,4357.28,0,1,0.0603,0.01384,455423,27461,1200,50412.44,7.8,5.5,0.125,6,7.0,Discover,acoustic-indie,11.7,Q4 2026,2026-02-05,2026-02-12
VEL-2026-Q1-0128,Winter Training Push,vel_winter_training_2026,Cycling_Mountain,Meta,Gen-Z (18-24),EU-West,2663.95,1,0,0.070786,0.026212,599543,42439,1200,54609.33,7.8,5.5,0.234,9,2.9,Shop Now,hip-hop,10.0,Q4 2026,2026-01-31,2026-02-10
VEL-2026-Q2-0129,Holiday Gift Guide,vel_holiday_gift_2026,Sprint_Track,Meta,Gen-Z (18-24),EU-West,2344.4,1,1,0.071159,0.02425,392968,27963,1200,30102.32,7.8,5.5,0.097,3,2.3,Limited Time,ambient,14.2,Q3 2026,2026-02-05,2026-02-18
VEL-2026-Q3-0130,Summer Endurance Launch,vel_summer_endurance_2026,Trail_Epic,Meta,Millennials (25-34),APAC,13037.58,1,1,0.06327,0.026099,247603,15665,1200,63512.33,5.73,9.24,0.151,2,6.1,Learn More,ambient,9.9,Q1 2026,2026-02-26,2026-03-18
VEL-2026-Q4-0131,Back to Campus Athletics,vel_campus_athletics_2026,Swim_Laps,YouTube,Gen-Z (18-24),US-West,4030.43,0,0,0.048481,0.008476,816841,39601,1200,33993.13,7.33,5.5,0.153,16,0.6,Shop Now,upbeat-electronic,12.8,Q4 2026,2026-02-02,2026-02-21
VEL-2026-Q1-0132,Winter Training Push,vel_winter_training_2026,Cycling_Mountain,YouTube,Millennials (25-34),APAC,9949.8,1,0,0.068831,0.029221,67438,4641,1200,44624.97,4.46,8.33,0.122,5,2.5,Learn More,ambient,23.8,Q4 2026,2026-01-31,2026-02-16
VEL-2026-Q2-0133,Back to Campus Athletics,vel_campus_athletics_2026,Basketball_Court,YouTube,Gen-Z (18-24),EU-West,12254.95,0,0,0.05874,0.01398,266482,15653,1200,57757.38,4.9,9.82,0.269,5,3.3,Learn More,voiceover-only,17.5,Q2 2026,2026-02-07,2026-03-08
VEL-2026-Q3-0134,Holiday Gift Guide,vel_holiday_gift_2026,Cycling_Mountain,TikTok,Gen-Z (18-24),US-West,9404.18,1,0,0.050186,0.014916,790598,39676,1200,45668.31,5.62,6.78,0.207,10,7.1,Discover,ambient,15.0,Q4 2026,2026-02-19,2026-03-15
VEL-2026-Q4-0135,Trail Running Adventure,vel_trail_adventure_2026,Yoga_Flow,YouTube,Millennials (25-34),EU-West,12963.7,0,1,0.05519,0.015541,810372,44724,1200,64086.33,4.58,11.67,0.169,4,7.6,Shop Now,voiceover-only,14.8,Q3 2026,2026-02-15,2026-02-22
VEL-2026-Q1-0136,Back to Campus Athletics,vel_campus_athletics_2026,HIIT_Studio,YouTube,Millennials (25-34),US-West,6189.71,1,0,0.076328,0.028859,819301,62536,1200,46833.2,6.46,6.04,0.163,5,5.9,Learn More,voiceover-only,10.7,Q2 2026,2026-03-01,2026-03-11
VEL-2026-Q2-0137,Holiday Gift Guide,vel_holiday_gift_2026,Basketball_Court,YouTube,Gen-Z (18-24),US-East,14365.22,1,0,0.089,0.024573,519476,46233,1200,61497.82,4.51,11.37,0.078,4,4.2,Limited Time,upbeat-electronic,16.7,Q1 2026,2026-02-19,2026-03-13
VEL-2026-Q3-0138,Holiday Gift Guide,vel_holiday_gift_2026,Trail_Epic,TikTok,Millennials (25-34),EU-West,2430.6,0,0,0.032137,0.013918,737222,23692,1200,59189.81,7.8,5.5,0.129,3,5.3,Learn More,upbeat-electronic,21.0,Q2 2026,2026-02-11,2026-03-05
VEL-2026-Q4-0139,Holiday Gift Guide,vel_holiday_gift_2026,Sprint_Track,YouTube,Gen-Z (18-24),EU-West,1981.17,0,0,0.062747,0.026401,506153,31759,1200,65315.51,7.8,5.5,0.201,5,3.6,Discover,ambient,9.3,Q3 2026,2026-01-28,2026-02-21
VEL-2026-Q1-0140,Trail Running Adventure,vel_trail_adventure_2026,Basketball_Court,Meta,Millennials (25-34),APAC,10051.04,0,0,0.04986,0.020525,837390,41752,1200,63355.72,5.64,9.37,0.262,15,2.7,Limited Time,upbeat-electronic,29.3,Q3 2026,2026-02-19,2026-03-05
VEL-2026-Q2-0141,Trail Running Adventure,vel_trail_adventure_2026,Runner_Sunrise,YouTube,Gen-X (35-44),EU-West,14171.05,0,0,0.043806,0.007507,232374,10179,1200,62332.46,5.49,9.47,0.236,9,7.6,Limited Time,upbeat-electronic,16.6,Q2 2026,2026-01-20,2026-02-05
VEL-2026-Q3-0142,Trail Running Adventure,vel_trail_adventure_2026,Yoga_Flow,Meta,Gen-X (35-44),EU-West,12228.81,0,1,0.033165,0.013474,776690,25758,1200,56337.76,4.38,10.73,0.112,2,1.4,Shop Now,hip-hop,28.8,Q1 2026,2026-01-23,2026-02-14
VEL-2026-Q4-0143,Winter Training Push,vel_winter_training_2026,Trail_Epic,Meta,Gen-X (35-44),US-East,1608.04,0,0,0.028758,0.011057,706505,20317,1200,43211.93,7.8,5.5,0.144,9,3.1,Limited Time,ambient,9.2,Q2 2026,2026-02-04,2026-03-05
VEL-2026-Q1-0144,Trail Running Adventure,vel_trail_adventure_2026,Swim_Laps,Meta,Gen-X (35-44),EU-West,4550.83,0,0,0.029951,0.005423,362766,10865,1200,33820.52,7.8,5.5,0.06,9,7.2,Shop Now,ambient,24.4,Q1 2026,2026-01-26,2026-02-12
VEL-2026-Q2-0145,Trail Running Adventure,vel_trail_adventure_2026,Runner_Sunrise,TikTok,Gen-X (35-44),US-East,13989.62,0,1,0.046592,0.00849,526955,24551,1200,54791.22,3.99,11.43,0.065,16,5.9,Shop Now,ambient,20.8,Q2 2026,2026-02-13,2026-02-25
VEL-2026-Q3-0146,Trail Running Adventure,vel_trail_adventure_2026,Basketball_Court,TikTok,Gen-Z (18-24),US-East,4169.35,0,0,0.032366,0.005837,575730,18634,1200,65231.55,7.8,5.5,0.153,4,0.7,Limited Time,upbeat-electronic,25.7,Q3 2026,2026-02-14,2026-02-21
VEL-2026-Q4-0147,Back to Campus Athletics,vel_campus_athletics_2026,HIIT_Studio,TikTok,Gen-X (35-44),US-East,11826.97,1,1,0.061881,0.009493,106948,6618,1015,47500.11,3.6,13.0,0.167,15,0.7,Shop Now,upbeat-electronic,20.4,Q4 2026,2026-02-23,2026-03-13
VEL-2026-Q1-0148,Trail Running Adventure,vel_trail_adventure_2026,Runner_Sunrise,YouTube,Gen-X (35-44),US-East,12464.42,1,1,0.058256,0.018327,279657,16291,1200,63434.26,4.83,10.95,0.103,11,4.4,Shop Now,voiceover-only,29.1,Q4 2026,2026-01-18,2026-01-30
VEL-2026-Q2-0149,Winter Training Push,vel_winter_training_2026,Cycling_Mountain,Meta,Gen-X (35-44),US-West,7684.06,0,0,0.020909,0.009242,312740,6539,1200,58954.97,7.57,6.49,0.194,11,4.1,Limited Time,acoustic-indie,21.0,Q1 2026,2026-02-14,2026-03-05
VEL-2026-Q3-0150,Holiday Gift Guide,vel_holiday_gift_2026,Basketball_Court,TikTok,Gen-X (35-44),APAC,6102.06,0,0,0.035004,0.009857,625079,21880,1200,35872.13,6.14,5.5,0.209,13,3.8,Discover,acoustic-indie,24.8,Q1 2026,2026-02-10,2026-03-05
VEL-2026-Q4-0151,Back to Campus Athletics,vel_campus_athletics_2026,Trail_Epic,TikTok,Millennials (25-34),US-West,7026.8,0,0,0.045781,0.014294,591694,27088,1200,38971.34,6.05,5.5,0.112,13,2.8,Learn More,acoustic-indie,27.1,Q1 2026,2026-02-08,2026-02-15
VEL-2026-Q1-0152,Summer Endurance Launch,vel_summer_endurance_2026,Basketball_Court,YouTube,Gen-Z (18-24),EU-West,3790.99,1,0,0.081935,0.035,65524,5368,1200,42307.16,7.8,5.5,0.222,7,7.9,Shop Now,hip-hop,23.2,Q3 2026,2026-01-19,2026-02-02
VEL-2026-Q2-0153,Trail Running Adventure,vel_trail_adventure_2026,HIIT_Studio,TikTok,Gen-X (35-44),US-West,13396.17,0,0,0.035267,0.00799,179404,6327,1200,36057.38,2.74,10.95,0.089,14,2.5,Shop Now,upbeat-electronic,18.6,Q2 2026,2026-01-20,2026-02-17
VEL-2026-Q3-0154,Holiday Gift Guide,vel_holiday_gift_2026,CrossFit_Box,YouTube,Gen-X (35-44),US-West,7033.99,0,0,0.061572,0.025093,135160,8322,1200,50939.45,7.24,5.87,0.171,14,4.2,Limited Time,voiceover-only,12.5,Q3 2026,2026-01-19,2026-02-02
VEL-2026-Q4-0155,Holiday Gift Guide,vel_holiday_gift_2026,Cycling_Mountain,Instagram,Gen-X (35-44),EU-West,13295.66,0,1,0.05773,0.018122,171836,9920,1200,65116.22,4.86,11.17,0.233,5,3.5,Learn More,voiceover-only,26.5,Q4 2026,2026-02-10,2026-02-27
VEL-2026-Q1-0156,Back to Campus Athletics,vel_campus_athletics_2026,Sprint_Track,TikTok,Gen-Z (18-24),EU-West,2032.56,0,0,0.038518,0.012358,707923,27268,1200,57412.52,7.8,5.5,0.169,14,1.8,Learn More,acoustic-indie,17.5,Q1 2026,2026-01-22,2026-02-11
VEL-2026-Q2-0157,Summer Endurance Launch,vel_summer_endurance_2026,Basketball_Court,Instagram,Millennials (25-34),EU-West,14829.99,0,0,0.043528,0.011011,505891,22020,1200,45241.92,3.38,11.15,0.258,2,2.0,Shop Now,hip-hop,20.9,Q2 2026,2026-01-23,2026-02-08
VEL-2026-Q3-0158,Winter Training Push,vel_winter_training_2026,HIIT_Studio,YouTube,Gen-Z (18-24),US-West,6927.46,1,1,0.089,0.028344,192442,17127,1200,30162.16,5.13,5.5,0.054,15,7.4,Limited Time,hip-hop,7.9,Q4 2026,2026-01-29,2026-02-19
VEL-2026-Q4-0159,Holiday Gift Guide,vel_holiday_gift_2026,Runner_Sunrise,Meta,Millennials (25-34),US-West,1193.55,1,0,0.061793,0.010625,816494,50453,1200,41277.94,7.8,5.5,0.181,2,6.9,Discover,acoustic-indie,17.9,Q4 2026,2026-02-19,2026-03-04
VEL-2026-Q1-0160,Holiday Gift Guide,vel_holiday_gift_2026,Runner_Sunrise,TikTok,Gen-X (35-44),EU-West,1051.32,1,0,0.045489,0.017258,593933,27017,1200,48963.33,7.8,5.5,0.175,6,2.0,Learn More,acoustic-indie,22.8,Q4 2026,2026-02-24,2026-03-09
VEL-2026-Q2-0161,Holiday Gift Guide,vel_holiday_gift_2026,Trail_Epic,YouTube,Gen-X (35-44),APAC,11320.01,1,1,0.061893,0.01457,409903,25370,1200,41673.03,4.14,8.39,0.198,13,7.1,Discover,upbeat-electronic,20.0,Q3 2026,2026-01-21,2026-02-06
VEL-2026-Q3-0162,Holiday Gift Guide,vel_holiday_gift_2026,Cycling_Mountain,Meta,Gen-Z (18-24),APAC,10056.02,0,0,0.03873,0.016122,294388,11401,1200,33997.26,4.11,6.89,0.24,17,2.1,Limited Time,hip-hop,16.8,Q1 2026,2026-02-15,2026-02-25
VEL-2026-Q4-0163,Back to Campus Athletics,vel_campus_athletics_2026,Runner_Sunrise,Meta,Gen-Z (18-24),US-East,12130.89,1,1,0.071437,0.018599,785769,56133,1200,45939.54,3.38,11.31,0.214,9,5.2,Discover,voiceover-only,11.4,Q4 2026,2026-01-22,2026-02-15
VEL-2026-Q1-0164,Summer Endurance Launch,vel_summer_endurance_2026,Sprint_Track,Instagram,Millennials (25-34),EU-West,2027.83,0,1,0.048787,0.009409,806608,39352,1200,39117.1,7.8,5.5,0.23,2,1.1,Limited Time,acoustic-indie,13.4,Q1 2026,2026-03-02,2026-03-18
VEL-2026-Q2-0165,Holiday Gift Guide,vel_holiday_gift_2026,CrossFit_Box,YouTube,Millennials (25-34),US-East,1015.78,1,1,0.071326,0.025589,110501,7881,1200,62732.37,7.8,5.5,0.109,3,7.1,Shop Now,upbeat-electronic,22.8,Q3 2026,2026-01-29,2026-02-23
VEL-2026-Q3-0166,Winter Training Push,vel_winter_training_2026,CrossFit_Box,Meta,Gen-Z (18-24),APAC,7874.4,0,0,0.041172,0.008209,142450,5864,1169,32793.53,4.45,6.3,0.133,8,0.9,Discover,voiceover-only,11.4,Q4 2026,2026-02-20,2026-03-12
VEL-2026-Q4-0167,Winter Training Push,vel_winter_training_2026,Trail_Epic,TikTok,Millennials (25-34),US-East,6120.13,1,0,0.050645,0.019048,744831,37722,1200,31769.49,6.1,5.5,0.19,17,4.7,Shop Now,hip-hop,20.9,Q3 2026,2026-02-02,2026-02-21
VEL-2026-Q1-0168,Trail Running Adventure,vel_trail_adventure_2026,Basketball_Court,TikTok,Gen-Z (18-24),EU-West,7198.23,0,0,0.040379,0.017784,790893,31935,1200,30191.31,4.34,5.79,0.173,9,6.3,Shop Now,acoustic-indie,20.2,Q3 2026,2026-02-22,2026-03-15
VEL-2026-Q2-0169,Holiday Gift Guide,vel_holiday_gift_2026,Runner_Sunrise,Instagram,Millennials (25-34),EU-West,14878.03,0,1,0.036185,0.01389,304100,11003,1200,41810.51,3.49,9.99,0.271,13,1.4,Limited Time,acoustic-indie,29.3,Q1 2026,2026-01-20,2026-02-11
VEL-2026-Q3-0170,Holiday Gift Guide,vel_holiday_gift_2026,HIIT_Studio,Meta,Gen-Z (18-24),EU-West,14575.87,1,0,0.062144,0.00974,517134,32137,1200,53773.93,3.25,13.8,0.085,15,3.5,Discover,upbeat-electronic,7.5,Q4 2026,2026-02-02,2026-02-10
VEL-2026-Q4-0171,Holiday Gift Guide,vel_holiday_gift_2026,Swim_Laps,YouTube,Gen-Z (18-24),US-West,14163.57,1,0,0.089,0.029367,225658,20083,1200,56294.9,3.95,11.87,0.124,4,0.8,Learn More,upbeat-electronic,8.6,Q3 2026,2026-02-11,2026-02-21
VEL-2026-Q1-0172,Holiday Gift Guide,vel_holiday_gift_2026,CrossFit_Box,TikTok,Gen-Z (18-24),US-East,11865.72,0,1,0.038379,0.013763,565997,21722,1200,46317.42,4.56,8.46,0.177,12,5.6,Discover,hip-hop,18.1,Q4 2026,2026-01-31,2026-02-27
VEL-2026-Q2-0173,Holiday Gift Guide,vel_holiday_gift_2026,Morning_Stretch,Meta,Millennials (25-34),APAC,5645.2,1,1,0.06649,0.026439,761618,50639,1200,54635.83,7.8,5.5,0.248,13,2.8,Learn More,acoustic-indie,18.7,Q1 2026,2026-02-25,2026-03-21
VEL-2026-Q3-0174,Winter Training Push,vel_winter_training_2026,Trail_Epic,Meta,Millennials (25-34),APAC,6475.9,0,0,0.029325,0.004891,405572,11893,1200,42956.91,6.77,5.5,0.263,14,4.7,Shop Now,upbeat-electronic,7.0,Q3 2026,2026-02-02,2026-02-25
VEL-2026-Q4-0175,Summer Endurance Launch,vel_summer_endurance_2026,Basketball_Court,Instagram,Millennials (25-34),APAC,8469.43,0,1,0.058336,0.017153,302354,17637,1200,54041.02,7.29,6.18,0.121,17,7.5,Shop Now,acoustic-indie,25.8,Q1 2026,2026-02-14,2026-03-02
VEL-2026-Q1-0176,Summer Endurance Launch,vel_summer_endurance_2026,Yoga_Flow,TikTok,Gen-Z (18-24),US-West,12542.75,1,0,0.064295,0.019971,194746,12521,1200,31461.46,2.76,9.48,0.056,9,2.8,Limited Time,hip-hop,17.9,Q4 2026,2026-01-25,2026-02-21
VEL-2026-Q2-0177,Trail Running Adventure,vel_trail_adventure_2026,Trail_Epic,TikTok,Millennials (25-34),US-West,1496.34,0,1,0.038506,0.00773,543467,20926,1200,44067.11,7.8,5.5,0.141,2,0.9,Learn More,acoustic-indie,14.3,Q4 2026,2026-01-29,2026-02-13
VEL-2026-Q3-0178,Winter Training Push,vel_winter_training_2026,HIIT_Studio,YouTube,Millennials (25-34),EU-West,6652.3,1,0,0.071322,0.017598,125025,8917,1200,58470.59,7.76,6.28,0.135,10,5.6,Discover,voiceover-only,13.7,Q1 2026,2026-01-24,2026-02-14
